"","miRNA","lncRNA"
"3316","miR-130b-3p","NUTM2A-AS1"
"3317","miR-130b-3p","AC084018.1"
"3318","miR-130b-3p","HOXD-AS1"
"3319","miR-130b-3p","RP1-178F10.3"
"3320","miR-130b-3p","CTA-204B4.6"
"3321","miR-130b-3p","PRKCQ-AS1"
"3322","miR-130b-3p","CTC-281B15.1"
"3323","miR-130b-3p","LINC00667"
"3324","miR-130b-3p","CTD-2369P2.2"
"3325","miR-130b-3p","FGD5-AS1"
"3326","miR-130b-3p","MIR17HG"
"3327","miR-33a-5p","RP11-588K22.2"
"3328","miR-33a-5p","ZNF503-AS2"
"3329","miR-33a-5p","CTC-444N24.11"
"3330","miR-33a-5p","TP53TG1"
"3331","miR-33a-5p","RP11-793H13.8"
"3332","miR-33a-5p","RP6-24A23.7"
"3333","miR-33a-5p","MCF2L-AS1"
"3334","miR-33a-5p","CTA-204B4.6"
"3335","miR-378i","RP11-392M18.5"
"3336","miR-378i","OIP5-AS1"
"3337","miR-378i","RN7SL1"
"3338","miR-378i","FBXL19-AS1"
"3339","miR-378i","CASP8AP2"
"3340","miR-378i","AP006222.2"
"3341","miR-378i","LINC00641"
"3342","miR-378i","Z97634.5"
"3343","miR-378i","CTC-479C5.17"
"3344","miR-378i","CTA-204B4.6"
"3345","miR-378i","HCG18"
"3346","miR-378i","MALAT1"
"3347","miR-378i","RP4-622L5.2"
"3348","miR-3619-5p","AC002331.1"
"3349","miR-3619-5p","AC096579.7"
"3350","miR-3619-5p","RP11-280F2.2"
"3351","miR-3619-5p","XIST"
"3352","miR-3619-5p","EPB41L4A-AS1"
"3353","miR-3619-5p","RP11-379K17.4"
"3354","miR-3619-5p","ZNRD1-AS1"
"3355","miR-3619-5p","HCG17"
"3356","miR-3619-5p","RP11-264B17.3"
"3357","miR-3619-5p","KCNQ1OT1"
"3358","miR-3619-5p","AC113189.5"
"3359","miR-3619-5p","RP11-467L20.9"
"3360","miR-3619-5p","LINC00176"
"3361","miR-3619-5p","RP11-278A23.2"
"3362","miR-3619-5p","RP11-54O7.1"
"3363","miR-3619-5p","LINC00339"
"3364","miR-3619-5p","NUTM2A-AS1"
"3365","miR-3619-5p","SEMA3B"
"3366","miR-3619-5p","RP1-5O6.6"
"3367","miR-3619-5p","RP11-203J24.9"
"3368","miR-3619-5p","LINC00086"
"3369","miR-3619-5p","HCG18"
"3370","miR-3619-5p","RP11-773D16.1"
"3371","miR-3619-5p","RP4-773N10.5"
"3372","miR-3619-5p","PPP1R9B"
"3373","let-7b-5p","TTTY15"
"3374","let-7b-5p","AC074117.10"
"3375","let-7b-5p","SNHG16"
"3376","let-7b-5p","XIST"
"3377","let-7b-5p","MIR4720"
"3378","let-7b-5p","MAL2"
"3379","let-7b-5p","RP13-507I23.1"
"3380","let-7b-5p","RP11-264B17.3"
"3381","let-7b-5p","RP11-834C11.4"
"3382","let-7b-5p","CASP8AP2"
"3383","let-7b-5p","LINC00263"
"3384","let-7b-5p","KCNQ1OT1"
"3385","let-7b-5p","XXbac-BPG300A18.13"
"3386","let-7b-5p","hsa-mir-6080"
"3387","let-7b-5p","SCARNA10"
"3388","let-7b-5p","RP11-282O18.6"
"3389","let-7b-5p","NUTM2A-AS1"
"3390","let-7b-5p","RP11-819C21.1"
"3391","let-7b-5p","RP11-492E3.1"
"3392","let-7b-5p","LINC00665"
"3393","let-7b-5p","CTD-2270L9.5"
"3394","let-7b-5p","CTA-204B4.6"
"3395","let-7b-5p","RP11-277P12.20"
"3396","let-7b-5p","RP11-473I1.10"
"3397","let-7b-5p","RP11-457M11.2"
"3398","let-7b-5p","ZNF518A"
"3399","let-7b-5p","UBXN8"
"3400","miR-378b","RP11-392M18.5"
"3401","miR-378b","OIP5-AS1"
"3402","miR-378b","RN7SL1"
"3403","miR-378b","FBXL19-AS1"
"3404","miR-378b","CASP8AP2"
"3405","miR-378b","AP006222.2"
"3406","miR-378b","LINC00641"
"3407","miR-378b","Z97634.5"
"3408","miR-378b","CTA-204B4.6"
"3409","miR-378b","HCG18"
"3410","miR-378b","MALAT1"
"3411","miR-378b","RP4-622L5.2"
"3412","miR-425-5p","XIST"
"3413","miR-425-5p","CTC-228N24.3"
"3414","miR-425-5p","MAL2"
"3415","miR-425-5p","RP13-507I23.1"
"3416","miR-425-5p","KCNQ1OT1"
"3417","miR-425-5p","LINC00641"
"3418","miR-425-5p","NEAT1"
"3419","miR-425-5p","RP11-119F7.5"
"3420","miR-425-5p","MCM3AP-AS1"
"3421","miR-425-5p","RP11-1134I14.8"
"3422","miR-425-5p","SCAMP1"
"3423","miR-425-5p","SETD5-AS1"
"3424","miR-425-5p","RP4-773N10.5"
"3425","miR-425-5p","CTD-3252C9.4"
"3426","miR-425-5p","LINC00662"
"3427","miR-425-5p","SNHG7"
"3428","miR-425-5p","RP11-342K6.1"
"3429","miR-425-5p","AC009299.3"
"3430","miR-425-5p","MALAT1"
"3431","miR-425-5p","RP11-216F19.2"
"3432","miR-191-5p","XIST"
"3433","miR-191-5p","COX10-AS1"
"3434","miR-191-5p","PTCHD3P1"
"3435","miR-191-5p","CTA-204B4.6"
"3436","miR-191-5p","RP11-161M6.2"
"3437","let-7g-5p","TTTY15"
"3438","let-7g-5p","AC074117.10"
"3439","let-7g-5p","SNHG16"
"3440","let-7g-5p","XIST"
"3441","let-7g-5p","MIR4720"
"3442","let-7g-5p","MAL2"
"3443","let-7g-5p","RP13-507I23.1"
"3444","let-7g-5p","RP11-264B17.3"
"3445","let-7g-5p","RP11-834C11.4"
"3446","let-7g-5p","CASP8AP2"
"3447","let-7g-5p","LINC00263"
"3448","let-7g-5p","KCNQ1OT1"
"3449","let-7g-5p","XXbac-BPG300A18.13"
"3450","let-7g-5p","hsa-mir-6080"
"3451","let-7g-5p","SCARNA10"
"3452","let-7g-5p","RP11-282O18.6"
"3453","let-7g-5p","NUTM2A-AS1"
"3454","let-7g-5p","RP11-819C21.1"
"3455","let-7g-5p","RP11-492E3.1"
"3456","let-7g-5p","LINC00665"
"3457","let-7g-5p","CTD-2270L9.5"
"3458","let-7g-5p","CTA-204B4.6"
"3459","let-7g-5p","RP11-277P12.20"
"3460","let-7g-5p","RP11-473I1.10"
"3461","let-7g-5p","RP11-457M11.2"
"3462","let-7g-5p","ZNF518A"
"3463","let-7g-5p","UBXN8"
"3464","miR-15b-5p","RP11-543D5.2"
"3465","miR-15b-5p","SNHG16"
"3466","miR-15b-5p","RP11-869B15.1"
"3467","miR-15b-5p","AC074093.1"
"3468","miR-15b-5p","XIST"
"3469","miR-15b-5p","RP11-549J18.1"
"3470","miR-15b-5p","SENP3-EIF4A1"
"3471","miR-15b-5p","CTC-228N24.3"
"3472","miR-15b-5p","AC084219.4"
"3473","miR-15b-5p","LINC00094"
"3474","miR-15b-5p","RP11-403I13.4"
"3475","miR-15b-5p","ZNRD1-AS1"
"3476","miR-15b-5p","RP11-91G21.2"
"3477","miR-15b-5p","RP11-379K17.11"
"3478","miR-15b-5p","AC108142.1"
"3479","miR-15b-5p","HCG17"
"3480","miR-15b-5p","C1RL-AS1"
"3481","miR-15b-5p","AP000721.4"
"3482","miR-15b-5p","RP3-341D10.4"
"3483","miR-15b-5p","RP11-983P16.4"
"3484","miR-15b-5p","AC113189.5"
"3485","miR-15b-5p","RP11-467L20.9"
"3486","miR-15b-5p","RP11-361F15.2"
"3487","miR-15b-5p","DCP1A"
"3488","miR-15b-5p","AC016629.8"
"3489","miR-15b-5p","CTC-444N24.11"
"3490","miR-15b-5p","LINC00176"
"3491","miR-15b-5p","RP11-27I1.2"
"3492","miR-15b-5p","XXbac-B461K10.4"
"3493","miR-15b-5p","RP11-54O7.1"
"3494","miR-15b-5p","LINC00339"
"3495","miR-15b-5p","MCM3AP-AS1"
"3496","miR-15b-5p","RP5-1180C10.2"
"3497","miR-15b-5p","RP11-277L2.2"
"3498","miR-15b-5p","RP11-60I3.5"
"3499","miR-15b-5p","AP001065.2"
"3500","miR-15b-5p","RP11-21N3.1"
"3501","miR-15b-5p","GS1-358P8.4"
"3502","miR-15b-5p","SNHG12"
"3503","miR-15b-5p","CTB-89H12.4"
"3504","miR-15b-5p","SPPL2B"
"3505","miR-15b-5p","SNHG1"
"3506","miR-15b-5p","NUTM2A-AS1"
"3507","miR-15b-5p","TTN-AS1"
"3508","miR-15b-5p","RP11-244H3.1"
"3509","miR-15b-5p","RP11-474P12.5"
"3510","miR-15b-5p","SEMA3B"
"3511","miR-15b-5p","SLC37A4"
"3512","miR-15b-5p","PDXDC2P"
"3513","miR-15b-5p","RP11-923I11.1"
"3514","miR-15b-5p","RP11-282K24.3"
"3515","miR-15b-5p","RP6-24A23.7"
"3516","miR-15b-5p","LINC00649"
"3517","miR-15b-5p","CTA-204B4.6"
"3518","miR-15b-5p","AC090587.2"
"3519","miR-15b-5p","RP11-690G19.3"
"3520","miR-15b-5p","RP11-383J24.5"
"3521","miR-15b-5p","HCG18"
"3522","miR-15b-5p","RP11-2C24.4"
"3523","miR-15b-5p","RP3-486L4.3"
"3524","miR-15b-5p","RP11-43D2.6"
"3525","miR-15b-5p","RP11-773D16.1"
"3526","miR-15b-5p","RP4-773N10.5"
"3527","miR-15b-5p","LINC00662"
"3528","miR-15b-5p","LL22NC03-N27C7.1"
"3529","miR-15b-5p","CWC15"
"3530","miR-15b-5p","RP11-18A3.4"
"3531","miR-15b-5p","XXbac-BPG32J3.20"
"3532","miR-15b-5p","RP11-216F19.2"
"3533","miR-15b-5p","LINC00473"
"3534","miR-15b-5p","FGD5-AS1"
"3535","miR-15b-5p","RP11-329L6.1"
"3536","miR-15b-5p","AC005537.2"
"3537","miR-28-5p","RP11-197N18.2"
"3538","miR-28-5p","hsa-mir-151a"
"3539","miR-28-5p","OIP5-AS1"
"3540","miR-28-5p","CTD-2116N17.1"
"3541","miR-28-5p","RP11-384K6.6"
"3542","miR-28-5p","XIST"
"3543","miR-28-5p","CTD-3014M21.4"
"3544","miR-28-5p","RP11-467L20.9"
"3545","miR-28-5p","JRK"
"3546","miR-28-5p","DCP1A"
"3547","miR-28-5p","SLC37A4"
"3548","miR-28-5p","LINC00665"
"3549","miR-28-5p","CTB-96E2.3"
"3550","miR-28-5p","RP5-1043L13.1"
"3551","miR-28-5p","RP11-365O16.6"
"3552","miR-28-5p","TBC1D3P1-DHX40P1"
"3553","miR-28-5p","MALAT1"
"3554","miR-28-5p","RP11-18A3.4"
"3555","miR-28-5p","ZNF518A"
"3556","miR-378d","RP11-392M18.5"
"3557","miR-378d","OIP5-AS1"
"3558","miR-378d","RN7SL1"
"3559","miR-378d","FBXL19-AS1"
"3560","miR-378d","CASP8AP2"
"3561","miR-378d","AP006222.2"
"3562","miR-378d","LINC00641"
"3563","miR-378d","Z97634.5"
"3564","miR-378d","HCG18"
"3565","miR-378d","MALAT1"
"3566","miR-378d","RP4-622L5.2"
"3567","miR-218-5p","OIP5-AS1"
"3568","miR-218-5p","AC108488.3"
"3569","miR-218-5p","AC084219.4"
"3570","miR-218-5p","RP11-156E6.1"
"3571","miR-218-5p","LINC00863"
"3572","miR-218-5p","LINC00339"
"3573","miR-218-5p","MAGI2-AS3"
"3574","miR-218-5p","SETD5-AS1"
"3575","miR-218-5p","RP11-349A22.5"
"3576","miR-218-5p","RP11-20G6.3"
"3577","miR-367-3p","AC074117.10"
"3578","miR-367-3p","LINC00657"
"3579","miR-367-3p","OIP5-AS1"
"3580","miR-367-3p","XIST"
"3581","miR-367-3p","RP3-341D10.4"
"3582","miR-367-3p","AC005307.3"
"3583","miR-367-3p","RP11-206L10.11"
"3584","miR-367-3p","SNHG5"
"3585","miR-367-3p","PITPNA-AS1"
"3586","miR-367-3p","DAPK1-IT1"
"3587","miR-367-3p","RP4-714D9.5"
"3588","miR-367-3p","SCAMP1"
"3589","miR-367-3p","AC093627.10"
"3590","miR-367-3p","AC007228.9"
"3591","miR-367-3p","RP11-492E3.1"
"3592","miR-367-3p","RP1-5O6.6"
"3593","miR-367-3p","AC005943.5"
"3594","miR-367-3p","RNU4ATAC"
"3595","miR-367-3p","RP11-46C20.1"
"3596","miR-367-3p","MALAT1"
"3597","miR-367-3p","NEFL"
"3598","miR-302d-3p","LINC00657"
"3599","miR-302d-3p","RP11-392M18.5"
"3600","miR-302d-3p","RP11-355O1.11"
"3601","miR-302d-3p","HNRNPU-AS1"
"3602","miR-302d-3p","AL589743.1"
"3603","miR-302d-3p","SNHG16"
"3604","miR-302d-3p","XIST"
"3605","miR-302d-3p","MIR4720"
"3606","miR-302d-3p","RP11-145M9.4"
"3607","miR-302d-3p","RP11-379K17.11"
"3608","miR-302d-3p","RP11-197P3.5"
"3609","miR-302d-3p","RP11-498C9.15"
"3610","miR-302d-3p","MAP3K14"
"3611","miR-302d-3p","RP11-315C6.3"
"3612","miR-302d-3p","CASP8AP2"
"3613","miR-302d-3p","C11orf95"
"3614","miR-302d-3p","RP11-156E6.1"
"3615","miR-302d-3p","CTC-444N24.11"
"3616","miR-302d-3p","CTB-92J24.2"
"3617","miR-302d-3p","hsa-mir-6080"
"3618","miR-302d-3p","GS1-358P8.4"
"3619","miR-302d-3p","SCAMP1"
"3620","miR-302d-3p","RP5-1024G6.8"
"3621","miR-302d-3p","CTA-204B4.6"
"3622","miR-302d-3p","HCG18"
"3623","miR-302d-3p","RP4-773N10.5"
"3624","miR-302d-3p","RP11-96D1.6"
"3625","miR-302d-3p","PPP1R9B"
"3626","miR-302d-3p","RP5-1172N10.3"
"3627","miR-302d-3p","ZNF518A"
"3628","miR-302d-3p","FGD5-AS1"
"3629","miR-302d-3p","MIR17HG"
"3630","miR-302d-3p","BX322557.10"
"3631","miR-302a-3p","LINC00657"
"3632","miR-302a-3p","RP11-392M18.5"
"3633","miR-302a-3p","RP11-355O1.11"
"3634","miR-302a-3p","HNRNPU-AS1"
"3635","miR-302a-3p","AL589743.1"
"3636","miR-302a-3p","SNHG16"
"3637","miR-302a-3p","XIST"
"3638","miR-302a-3p","MIR4720"
"3639","miR-302a-3p","RP11-145M9.4"
"3640","miR-302a-3p","RP11-379K17.11"
"3641","miR-302a-3p","RP11-197P3.5"
"3642","miR-302a-3p","RP11-498C9.15"
"3643","miR-302a-3p","MAP3K14"
"3644","miR-302a-3p","RP11-315C6.3"
"3645","miR-302a-3p","CASP8AP2"
"3646","miR-302a-3p","C11orf95"
"3647","miR-302a-3p","RP11-156E6.1"
"3648","miR-302a-3p","CTC-444N24.11"
"3649","miR-302a-3p","CTB-92J24.2"
"3650","miR-302a-3p","hsa-mir-6080"
"3651","miR-302a-3p","GS1-358P8.4"
"3652","miR-302a-3p","SCAMP1"
"3653","miR-302a-3p","RP5-1024G6.8"
"3654","miR-302a-3p","CTA-204B4.6"
"3655","miR-302a-3p","HCG18"
"3656","miR-302a-3p","RP4-773N10.5"
"3657","miR-302a-3p","RP11-96D1.6"
"3658","miR-302a-3p","PPP1R9B"
"3659","miR-302a-3p","ZNF518A"
"3660","miR-302a-3p","FGD5-AS1"
"3661","miR-302a-3p","MIR17HG"
"3662","miR-302a-3p","BX322557.10"
"3663","miR-302c-3p","LINC00657"
"3664","miR-302c-3p","RP11-392M18.5"
"3665","miR-302c-3p","RP11-355O1.11"
"3666","miR-302c-3p","HNRNPU-AS1"
"3667","miR-302c-3p","AL589743.1"
"3668","miR-302c-3p","SNHG16"
"3669","miR-302c-3p","XIST"
"3670","miR-302c-3p","MIR4720"
"3671","miR-302c-3p","RP11-145M9.4"
"3672","miR-302c-3p","RP11-379K17.11"
"3673","miR-302c-3p","RP11-197P3.5"
"3674","miR-302c-3p","RP11-498C9.15"
"3675","miR-302c-3p","MAP3K14"
"3676","miR-302c-3p","RP11-315C6.3"
"3677","miR-302c-3p","CASP8AP2"
"3678","miR-302c-3p","C11orf95"
"3679","miR-302c-3p","RP11-156E6.1"
"3680","miR-302c-3p","CTC-444N24.11"
"3681","miR-302c-3p","CTB-92J24.2"
"3682","miR-302c-3p","hsa-mir-6080"
"3683","miR-302c-3p","GS1-358P8.4"
"3684","miR-302c-3p","SCAMP1"
"3685","miR-302c-3p","RP5-1024G6.8"
"3686","miR-302c-3p","CTA-204B4.6"
"3687","miR-302c-3p","HCG18"
"3688","miR-302c-3p","RP4-773N10.5"
"3689","miR-302c-3p","RP11-96D1.6"
"3690","miR-302c-3p","PPP1R9B"
"3691","miR-302c-3p","ZNF518A"
"3692","miR-302c-3p","FGD5-AS1"
"3693","miR-302c-3p","MIR17HG"
"3694","miR-302c-3p","BX322557.10"
"3695","miR-302b-3p","LINC00657"
"3696","miR-302b-3p","RP11-392M18.5"
"3697","miR-302b-3p","RP11-355O1.11"
"3698","miR-302b-3p","HNRNPU-AS1"
"3699","miR-302b-3p","AL589743.1"
"3700","miR-302b-3p","SNHG16"
"3701","miR-302b-3p","XIST"
"3702","miR-302b-3p","MIR4720"
"3703","miR-302b-3p","RP11-145M9.4"
"3704","miR-302b-3p","RP11-379K17.11"
"3705","miR-302b-3p","RP11-197P3.5"
"3706","miR-302b-3p","RP11-498C9.15"
"3707","miR-302b-3p","MAP3K14"
"3708","miR-302b-3p","RP11-315C6.3"
"3709","miR-302b-3p","CASP8AP2"
"3710","miR-302b-3p","C11orf95"
"3711","miR-302b-3p","RP11-156E6.1"
"3712","miR-302b-3p","CTC-444N24.11"
"3713","miR-302b-3p","CTB-92J24.2"
"3714","miR-302b-3p","hsa-mir-6080"
"3715","miR-302b-3p","GS1-358P8.4"
"3716","miR-302b-3p","SCAMP1"
"3717","miR-302b-3p","RP5-1024G6.8"
"3718","miR-302b-3p","CTA-204B4.6"
"3719","miR-302b-3p","HCG18"
"3720","miR-302b-3p","RP4-773N10.5"
"3721","miR-302b-3p","RP11-96D1.6"
"3722","miR-302b-3p","PPP1R9B"
"3723","miR-302b-3p","ZNF518A"
"3724","miR-302b-3p","FGD5-AS1"
"3725","miR-302b-3p","MIR17HG"
"3726","miR-302b-3p","BX322557.10"
"3727","miR-3139","RP11-197N18.2"
"3728","miR-3139","hsa-mir-151a"
"3729","miR-3139","OIP5-AS1"
"3730","miR-3139","CTD-2116N17.1"
"3731","miR-3139","RP11-384K6.6"
"3732","miR-3139","XIST"
"3733","miR-3139","CTD-3014M21.4"
"3734","miR-3139","RP11-467L20.9"
"3735","miR-3139","JRK"
"3736","miR-3139","DCP1A"
"3737","miR-3139","SLC37A4"
"3738","miR-3139","LINC00665"
"3739","miR-3139","CTB-96E2.3"
"3740","miR-3139","RP5-1043L13.1"
"3741","miR-3139","RP11-365O16.6"
"3742","miR-3139","TBC1D3P1-DHX40P1"
"3743","miR-3139","MALAT1"
"3744","miR-3139","RP11-18A3.4"
"3745","miR-3139","ZNF518A"
"3746","miR-4458","TTTY15"
"3747","miR-4458","AC074117.10"
"3748","miR-4458","SNHG16"
"3749","miR-4458","XIST"
"3750","miR-4458","MIR4720"
"3751","miR-4458","MAL2"
"3752","miR-4458","RP13-507I23.1"
"3753","miR-4458","RP11-264B17.3"
"3754","miR-4458","RP11-834C11.4"
"3755","miR-4458","CASP8AP2"
"3756","miR-4458","LINC00263"
"3757","miR-4458","KCNQ1OT1"
"3758","miR-4458","XXbac-BPG300A18.13"
"3759","miR-4458","hsa-mir-6080"
"3760","miR-4458","SCARNA10"
"3761","miR-4458","RP11-282O18.6"
"3762","miR-4458","NUTM2A-AS1"
"3763","miR-4458","RP11-819C21.1"
"3764","miR-4458","RP11-492E3.1"
"3765","miR-4458","LINC00665"
"3766","miR-4458","CTD-2270L9.5"
"3767","miR-4458","CTA-204B4.6"
"3768","miR-4458","RP11-473I1.10"
"3769","miR-4458","RP11-457M11.2"
"3770","miR-4458","ZNF518A"
"3771","miR-4458","UBXN8"
"3772","miR-449a","XIST"
"3773","miR-449a","CTD-3185P2.1"
"3774","miR-449a","PCBP1-AS1"
"3775","miR-449a","AC013268.5"
"3776","miR-449a","CASP8AP2"
"3777","miR-449a","C11orf95"
"3778","miR-449a","KCNQ1OT1"
"3779","miR-449a","CTC-487M23.5"
"3780","miR-449a","GNAS-AS1"
"3781","miR-449a","DCP1A"
"3782","miR-449a","RP11-6N17.9"
"3783","miR-449a","ERVK3-1"
"3784","miR-449a","AC112229.7"
"3785","miR-449a","RP11-54O7.1"
"3786","miR-449a","CTD-2245O6.1"
"3787","miR-449a","RP1-5O6.6"
"3788","miR-449a","CTC-444N24.8"
"3789","miR-449a","HCG18"
"3790","miR-449a","RP11-20G6.3"
"3791","miR-449a","SNHG7"
"3792","miR-449a","LINC00667"
"3793","miR-449a","RP11-216F19.2"
"3794","miR-449b-5p","XIST"
"3795","miR-449b-5p","CTD-3185P2.1"
"3796","miR-449b-5p","PCBP1-AS1"
"3797","miR-449b-5p","AC013268.5"
"3798","miR-449b-5p","CASP8AP2"
"3799","miR-449b-5p","C11orf95"
"3800","miR-449b-5p","KCNQ1OT1"
"3801","miR-449b-5p","CTC-487M23.5"
"3802","miR-449b-5p","GNAS-AS1"
"3803","miR-449b-5p","DCP1A"
"3804","miR-449b-5p","RP11-6N17.9"
"3805","miR-449b-5p","ERVK3-1"
"3806","miR-449b-5p","AC112229.7"
"3807","miR-449b-5p","RP11-54O7.1"
"3808","miR-449b-5p","CTD-2245O6.1"
"3809","miR-449b-5p","RP1-5O6.6"
"3810","miR-449b-5p","CTC-444N24.8"
"3811","miR-449b-5p","HCG18"
"3812","miR-449b-5p","RP11-20G6.3"
"3813","miR-449b-5p","SNHG7"
"3814","miR-449b-5p","LINC00667"
"3815","miR-449b-5p","RP11-216F19.2"
"3816","miR-874-3p","RP11-231E4.4"
"3817","miR-874-3p","LINC00094"
"3818","miR-874-3p","RP11-159D12.2"
"3819","miR-874-3p","MAP3K14"
"3820","miR-874-3p","RP13-507I23.1"
"3821","miR-874-3p","KCNQ1OT1"
"3822","miR-874-3p","TTC28-AS1"
"3823","miR-874-3p","TRAF3IP2-AS1"
"3824","miR-874-3p","XXbac-BPG300A18.13"
"3825","miR-874-3p","SCARNA10"
"3826","miR-874-3p","hsa-mir-132"
"3827","miR-874-3p","RP6-24A23.7"
"3828","miR-874-3p","MCF2L-AS1"
"3829","miR-874-3p","RP1-37E16.12"
"3830","miR-874-3p","PPP1R9B"
"3831","miR-143-3p","OIP5-AS1"
"3832","miR-143-3p","CTD-2116N17.1"
"3833","miR-143-3p","ZNF883"
"3834","miR-143-3p","ZNF833P"
"3835","miR-143-3p","RP11-615I2.7"
"3836","miR-143-3p","RP11-467L20.9"
"3837","miR-143-3p","MCM3AP-AS1"
"3838","miR-143-3p","AC009948.5"
"3839","miR-143-3p","SCAMP1"
"3840","miR-143-3p","RP6-24A23.7"
"3841","miR-143-3p","CTA-204B4.6"
"3842","miR-143-3p","AC009299.3"
"3843","miR-143-3p","MALAT1"
"3844","miR-143-3p","AC005550.4"
"3845","miR-143-3p","LINC00667"
"3846","miR-145-5p","HNRNPU-AS1"
"3847","miR-145-5p","CTD-2116N17.1"
"3848","miR-145-5p","AC142401.2"
"3849","miR-145-5p","KCNQ1OT1"
"3850","miR-145-5p","RP11-156E6.1"
"3851","miR-145-5p","RP11-793H13.8"
"3852","miR-145-5p","JPX"
"3853","miR-145-5p","SCARNA10"
"3854","miR-145-5p","hsa-mir-132"
"3855","miR-145-5p","RP11-478C19.2"
"3856","miR-145-5p","SNHG1"
"3857","miR-145-5p","C17orf76-AS1"
"3858","miR-145-5p","CTA-204B4.6"
"3859","miR-145-5p","LINC00852"
"3860","miR-145-5p","MALAT1"
"3861","miR-378a-3p","LINC00657"
"3862","miR-378a-3p","RP11-392M18.5"
"3863","miR-378a-3p","OIP5-AS1"
"3864","miR-378a-3p","RN7SL1"
"3865","miR-378a-3p","FBXL19-AS1"
"3866","miR-378a-3p","CASP8AP2"
"3867","miR-378a-3p","AP006222.2"
"3868","miR-378a-3p","LINC00641"
"3869","miR-378a-3p","Z97634.5"
"3870","miR-378a-3p","CTC-479C5.17"
"3871","miR-378a-3p","CTA-204B4.6"
"3872","miR-378a-3p","HCG18"
"3873","miR-378a-3p","MALAT1"
"3874","miR-378a-3p","RP4-622L5.2"
"3875","miR-378h","LINC00657"
"3876","miR-378h","RP11-392M18.5"
"3877","miR-378h","OIP5-AS1"
"3878","miR-378h","RN7SL1"
"3879","miR-378h","FBXL19-AS1"
"3880","miR-378h","CASP8AP2"
"3881","miR-378h","AP006222.2"
"3882","miR-378h","LINC00641"
"3883","miR-378h","Z97634.5"
"3884","miR-378h","CTC-479C5.17"
"3885","miR-378h","CTA-204B4.6"
"3886","miR-378h","HCG18"
"3887","miR-378h","MALAT1"
"3888","miR-378h","RP4-622L5.2"
"3889","miR-146a-5p","AC010226.4"
"3890","miR-146a-5p","SNHG16"
"3891","miR-146a-5p","XIST"
"3892","miR-146a-5p","EPB41L4A-AS1"
"3893","miR-146a-5p","CTC-503J8.6"
"3894","miR-146a-5p","KIAA1984-AS1"
"3895","miR-146a-5p","KCNQ1OT1"
"3896","miR-146a-5p","NEAT1"
"3897","miR-146a-5p","RP4-773N10.5"
"3898","miR-146a-5p","SNHG7"
"3899","miR-146a-5p","MALAT1"
"3900","miR-378e","RP11-392M18.5"
"3901","miR-378e","OIP5-AS1"
"3902","miR-378e","RN7SL1"
"3903","miR-378e","FBXL19-AS1"
"3904","miR-378e","CASP8AP2"
"3905","miR-378e","AP006222.2"
"3906","miR-378e","LINC00641"
"3907","miR-378e","Z97634.5"
"3908","miR-378e","HCG18"
"3909","miR-378e","MALAT1"
"3910","miR-378e","RP4-622L5.2"
"3911","miR-1271-5p","RP11-170L3.8"
"3912","miR-1271-5p","XIST"
"3913","miR-1271-5p","C14orf169"
"3914","miR-1271-5p","MAPKAPK5-AS1"
"3915","miR-1271-5p","RP11-834C11.4"
"3916","miR-1271-5p","WAC-AS1"
"3917","miR-1271-5p","hsa-mir-6080"
"3918","miR-1271-5p","RP11-159D12.9"
"3919","miR-1271-5p","RP11-973H7.2"
"3920","miR-1271-5p","MALAT1"
"3921","miR-1271-5p","RP11-457M11.2"
"3922","miR-1271-5p","PPP1R9B"
"3923","miR-340-5p","RP11-105N13.4"
"3924","miR-340-5p","RP11-50E11.3"
"3925","miR-340-5p","RP11-311C24.1"
"3926","miR-340-5p","OIP5-AS1"
"3927","miR-340-5p","RP11-815I9.4"
"3928","miR-340-5p","XIST"
"3929","miR-340-5p","MAL2"
"3930","miR-340-5p","AC000120.7"
"3931","miR-340-5p","RP11-403I13.4"
"3932","miR-340-5p","RP11-498C9.15"
"3933","miR-340-5p","RP11-96D1.10"
"3934","miR-340-5p","RP11-622K12.1"
"3935","miR-340-5p","CTC-444N24.11"
"3936","miR-340-5p","RP11-363E7.4"
"3937","miR-340-5p","RP11-27I1.2"
"3938","miR-340-5p","MCM3AP-AS1"
"3939","miR-340-5p","RP11-277L2.2"
"3940","miR-340-5p","SNHG3"
"3941","miR-340-5p","RP11-220I1.1"
"3942","miR-340-5p","RP11-61A14.2"
"3943","miR-340-5p","RP11-553L6.5"
"3944","miR-340-5p","DHRS4-AS1"
"3945","miR-340-5p","RP11-819C21.1"
"3946","miR-340-5p","AC141846.4"
"3947","miR-340-5p","RP5-1024G6.8"
"3948","miR-340-5p","RP11-214C8.5"
"3949","miR-340-5p","LINC00662"
"3950","miR-340-5p","RP11-216F19.2"
"3951","miR-219a-5p","XIST"
"3952","miR-219a-5p","SENP3-EIF4A1"
"3953","miR-219a-5p","TUG1"
"3954","miR-219a-5p","CTD-2540L5.5"
"3955","miR-219a-5p","LINC00339"
"3956","miR-219a-5p","RP6-24A23.7"
"3957","miR-206","HNRNPU-AS1"
"3958","miR-206","SENP3-EIF4A1"
"3959","miR-206","RP11-498C9.15"
"3960","miR-206","COX10-AS1"
"3961","miR-206","LINC00641"
"3962","miR-206","RP11-46A10.5"
"3963","miR-206","RP11-331F9.10"
