"","miRNA","lncRNA"
"2360","miR-15a-5p","AC091878.1"
"2361","miR-15a-5p","RP11-218M22.1"
"2362","miR-15a-5p","LL22NC03-N27C7.1"
"2363","miR-15a-5p","CWC15"
"2364","miR-15a-5p","RP11-477D19.2"
"2365","miR-15a-5p","RP5-1028K7.2"
"2366","miR-15a-5p","RP5-1172N10.3"
"2367","miR-15a-5p","RP11-18A3.4"
"2368","miR-15a-5p","RP5-1148A21.3"
"2369","miR-15a-5p","XXbac-BPG32J3.20"
"2370","miR-15a-5p","RP11-216F19.2"
"2371","miR-15a-5p","ZNF518A"
"2372","miR-15a-5p","FENDRR"
"2373","miR-15a-5p","LINC00473"
"2374","miR-15a-5p","FGD5-AS1"
"2375","miR-15a-5p","RP11-453E17.1"
"2376","miR-15a-5p","RP11-329L6.1"
"2377","miR-15a-5p","RP5-955M13.3"
"2378","miR-15a-5p","AC005537.2"
"2379","miR-15a-5p","LINC00707"
"2380","miR-1297","AP000525.9"
"2381","miR-1297","LINC00847"
"2382","miR-1297","LINC00657"
"2383","miR-1297","RP11-105N13.4"
"2384","miR-1297","HNRNPU-AS1"
"2385","miR-1297","AL589743.1"
"2386","miR-1297","OIP5-AS1"
"2387","miR-1297","WASIR2"
"2388","miR-1297","MIR4720"
"2389","miR-1297","RP11-738E22.2"
"2390","miR-1297","RP11-282O18.3"
"2391","miR-1297","LINC00205"
"2392","miR-1297","RP11-31E23.1"
"2393","miR-1297","GAS5"
"2394","miR-1297","DLX6-AS1"
"2395","miR-1297","LINC00610"
"2396","miR-1297","AC005082.12"
"2397","miR-1297","RP11-452F19.3"
"2398","miR-1297","RP11-175O19.4"
"2399","miR-1297","hsa-mir-6080"
"2400","miR-1297","XXbac-B461K10.4"
"2401","miR-1297","SNHG5"
"2402","miR-1297","CTD-2555O16.2"
"2403","miR-1297","RP11-396C23.2"
"2404","miR-1297","RP11-478C19.2"
"2405","miR-1297","DLGAP1-AS1"
"2406","miR-1297","SCAMP1"
"2407","miR-1297","AC058791.2"
"2408","miR-1297","RP6-24A23.7"
"2409","miR-1297","RP5-1172N10.4"
"2410","miR-1297","RP11-492E3.2"
"2411","miR-1297","CTD-2270L9.5"
"2412","miR-1297","RP11-706J10.1"
"2413","miR-1297","RP11-276H19.2"
"2414","miR-1297","RP11-473I1.10"
"2415","miR-1297","LINC00240"
"2416","miR-1297","SETD5-AS1"
"2417","miR-1297","RP11-1006G14.4"
"2418","miR-1297","CTD-2314B22.3"
"2419","miR-1297","CWC15"
"2420","miR-1297","MALAT1"
"2421","miR-1297","RP11-78O7.2"
"2422","miR-1297","NEFL"
"2423","miR-1297","RP5-1172N10.3"
"2424","miR-1297","XXbac-BPG32J3.20"
"2425","miR-1297","HCG11"
"2426","miR-1297","SNHG6"
"2427","miR-4500","TTTY15"
"2428","miR-4500","RP11-197N18.2"
"2429","miR-4500","AC074117.10"
"2430","miR-4500","SNHG16"
"2431","miR-4500","XIST"
"2432","miR-4500","MIR4720"
"2433","miR-4500","MAL2"
"2434","miR-4500","RP11-214O1.2"
"2435","miR-4500","RP13-507I23.1"
"2436","miR-4500","RP11-264B17.3"
"2437","miR-4500","RP11-834C11.4"
"2438","miR-4500","CASP8AP2"
"2439","miR-4500","LINC00263"
"2440","miR-4500","KCNQ1OT1"
"2441","miR-4500","RP11-1103G16.1"
"2442","miR-4500","NEAT1"
"2443","miR-4500","XXbac-BPG300A18.13"
"2444","miR-4500","RP11-498P14.3"
"2445","miR-4500","hsa-mir-6080"
"2446","miR-4500","RP11-27I1.2"
"2447","miR-4500","SCARNA10"
"2448","miR-4500","HOXA11-AS"
"2449","miR-4500","RP11-282O18.6"
"2450","miR-4500","RP11-727A23.5"
"2451","miR-4500","PTCHD3P1"
"2452","miR-4500","NUTM2A-AS1"
"2453","miR-4500","RP11-923I11.1"
"2454","miR-4500","RP11-819C21.1"
"2455","miR-4500","RP11-492E3.1"
"2456","miR-4500","LINC00665"
"2457","miR-4500","CTD-2270L9.5"
"2458","miR-4500","RP11-996F15.2"
"2459","miR-4500","CDKN2B-AS1"
"2460","miR-4500","CTA-204B4.6"
"2461","miR-4500","RP11-277P12.20"
"2462","miR-4500","RP11-473I1.10"
"2463","miR-4500","CTD-3138B18.5"
"2464","miR-4500","RP11-457M11.2"
"2465","miR-4500","ZNF518A"
"2466","miR-4500","RP11-452L6.5"
"2467","miR-4500","UBXN8"
"2468","miR-17-5p","RP11-175K6.1"
"2469","miR-17-5p","LINC00657"
"2470","miR-17-5p","RP11-392M18.5"
"2471","miR-17-5p","RP11-355O1.11"
"2472","miR-17-5p","LINC00116"
"2473","miR-17-5p","RP11-50E11.3"
"2474","miR-17-5p","RP11-102F4.3"
"2475","miR-17-5p","LINC00839"
"2476","miR-17-5p","SNHG16"
"2477","miR-17-5p","RP11-29G8.3"
"2478","miR-17-5p","RP11-373L24.1"
"2479","miR-17-5p","CT49"
"2480","miR-17-5p","XIST"
"2481","miR-17-5p","H19"
"2482","miR-17-5p","MIR4720"
"2483","miR-17-5p","AC084219.4"
"2484","miR-17-5p","LINC00087"
"2485","miR-17-5p","RP11-145M9.4"
"2486","miR-17-5p","EPB41L4A-AS1"
"2487","miR-17-5p","HOXA-AS2"
"2488","miR-17-5p","RP11-139H15.1"
"2489","miR-17-5p","ZNRD1-AS1"
"2490","miR-17-5p","RP11-379K17.11"
"2491","miR-17-5p","AC108142.1"
"2492","miR-17-5p","RP11-31E23.1"
"2493","miR-17-5p","RP11-657O9.1"
"2494","miR-17-5p","KB-1732A1.1"
"2495","miR-17-5p","MAP3K14"
"2496","miR-17-5p","COX10-AS1"
"2497","miR-17-5p","RP11-315C6.3"
"2498","miR-17-5p","C11orf95"
"2499","miR-17-5p","AP000265.1"
"2500","miR-17-5p","RP11-615I2.7"
"2501","miR-17-5p","LINC00610"
"2502","miR-17-5p","RP11-361F15.2"
"2503","miR-17-5p","CTD-2162K18.5"
"2504","miR-17-5p","LINC00338"
"2505","miR-17-5p","AC105760.2"
"2506","miR-17-5p","CTC-444N24.11"
"2507","miR-17-5p","RP5-1024G6.5"
"2508","miR-17-5p","RP11-363E7.4"
"2509","miR-17-5p","RP11-226L15.5"
"2510","miR-17-5p","hsa-mir-6080"
"2511","miR-17-5p","RP11-701H24.2"
"2512","miR-17-5p","AC005083.1"
"2513","miR-17-5p","GS1-358P8.4"
"2514","miR-17-5p","AC007040.7"
"2515","miR-17-5p","RP11-220I1.1"
"2516","miR-17-5p","RP11-44F14.11"
"2517","miR-17-5p","CTB-89H12.4"
"2518","miR-17-5p","SCAMP1"
"2519","miR-17-5p","HOXD-AS1"
"2520","miR-17-5p","HOTAIR"
"2521","miR-17-5p","RP5-1024G6.8"
"2522","miR-17-5p","ZNF718"
"2523","miR-17-5p","CTA-204B4.6"
"2524","miR-17-5p","PVT1"
"2525","miR-17-5p","RP11-973H7.2"
"2526","miR-17-5p","HCG18"
"2527","miR-17-5p","RP11-429D19.1"
"2528","miR-17-5p","RP11-399O19.8"
"2529","miR-17-5p","RP4-773N10.5"
"2530","miR-17-5p","RP11-509J21.3"
"2531","miR-17-5p","CTC-281B15.1"
"2532","miR-17-5p","MAGI1-IT1"
"2533","miR-17-5p","HCP5"
"2534","miR-17-5p","RP13-638C3.2"
"2535","miR-17-5p","MALAT1"
"2536","miR-17-5p","RP11-267N12.3"
"2537","miR-17-5p","RP1-184J9.2"
"2538","miR-17-5p","ZNF518A"
"2539","miR-17-5p","FGD5-AS1"
"2540","miR-17-5p","CTD-2377D24.6"
"2541","miR-18a-5p","POLDIP2"
"2542","miR-18a-5p","RP5-894A10.6"
"2543","miR-18a-5p","RP11-311C24.1"
"2544","miR-18a-5p","OIP5-AS1"
"2545","miR-18a-5p","RP11-170L3.8"
"2546","miR-18a-5p","RP11-690D19.3"
"2547","miR-18a-5p","XIST"
"2548","miR-18a-5p","H19"
"2549","miR-18a-5p","LINC00617"
"2550","miR-18a-5p","SDCBP2-AS1"
"2551","miR-18a-5p","RP11-379K17.11"
"2552","miR-18a-5p","RP11-228B15.4"
"2553","miR-18a-5p","RP11-498C9.15"
"2554","miR-18a-5p","KB-318B8.7"
"2555","miR-18a-5p","LOXL1-AS1"
"2556","miR-18a-5p","GAS5"
"2557","miR-18a-5p","RP11-834C11.4"
"2558","miR-18a-5p","SPTY2D1-AS1"
"2559","miR-18a-5p","KCNQ1OT1"
"2560","miR-18a-5p","LINC00622"
"2561","miR-18a-5p","RP11-175O19.4"
"2562","miR-18a-5p","AC156455.1"
"2563","miR-18a-5p","GS1-358P8.4"
"2564","miR-18a-5p","SNHG1"
"2565","miR-18a-5p","Z97634.5"
"2566","miR-18a-5p","RP11-372K14.2"
"2567","miR-18a-5p","RECQL4"
"2568","miR-18a-5p","RP11-977G19.5"
"2569","miR-18a-5p","RP11-553L6.5"
"2570","miR-18a-5p","RP6-24A23.7"
"2571","miR-18a-5p","SNHG15"
"2572","miR-18a-5p","hsa-mir-212"
"2573","miR-18a-5p","LINC00467"
"2574","miR-18a-5p","RP1-37E16.12"
"2575","miR-18a-5p","BCDIN3D-AS1"
"2576","miR-18a-5p","AF011889.5"
"2577","miR-18a-5p","CASC2"
"2578","miR-18a-5p","FENDRR"
"2579","miR-19a-3p","RP11-290D2.4"
"2580","miR-19a-3p","RP11-355O1.11"
"2581","miR-19a-3p","LINC00342"
"2582","miR-19a-3p","RP11-399K21.11"
"2583","miR-19a-3p","RP11-588K22.2"
"2584","miR-19a-3p","AL589743.1"
"2585","miR-19a-3p","LINC00839"
"2586","miR-19a-3p","RP11-412D9.4"
"2587","miR-19a-3p","RP11-170L3.8"
"2588","miR-19a-3p","RP11-690D19.3"
"2589","miR-19a-3p","XIST"
"2590","miR-19a-3p","H19"
"2591","miR-19a-3p","AC079767.4"
"2592","miR-19a-3p","AP001065.15"
"2593","miR-19a-3p","LINC00094"
"2594","miR-19a-3p","MAL2"
"2595","miR-19a-3p","SLC26A4-AS1"
"2596","miR-19a-3p","RP11-139H15.1"
"2597","miR-19a-3p","ZNRD1-AS1"
"2598","miR-19a-3p","RP11-197P3.5"
"2599","miR-19a-3p","MAP3K14"
"2600","miR-19a-3p","RP3-523K23.2"
"2601","miR-19a-3p","KCNQ1OT1"
"2602","miR-19a-3p","JRK"
"2603","miR-19a-3p","LINC00338"
"2604","miR-19a-3p","AC007038.7"
"2605","miR-19a-3p","RP11-115C21.2"
"2606","miR-19a-3p","RP11-363E7.4"
"2607","miR-19a-3p","CTB-92J24.2"
"2608","miR-19a-3p","AC005307.3"
"2609","miR-19a-3p","RP11-206L10.11"
"2610","miR-19a-3p","RP11-84C13.1"
"2611","miR-19a-3p","AC135048.13"
"2612","miR-19a-3p","CTB-50L17.7"
"2613","miR-19a-3p","XXbac-B461K10.4"
"2614","miR-19a-3p","LINC00339"
"2615","miR-19a-3p","MCM3AP-AS1"
"2616","miR-19a-3p","AC006445.8"
"2617","miR-19a-3p","RP11-429J17.6"
"2618","miR-19a-3p","CTB-89H12.4"
"2619","miR-19a-3p","LINC00313"
"2620","miR-19a-3p","SEC22B"
"2621","miR-19a-3p","RP11-73M18.8"
"2622","miR-19a-3p","HOXA-AS4"
"2623","miR-19a-3p","HOXD-AS1"
"2624","miR-19a-3p","HOTAIR"
"2625","miR-19a-3p","RP11-819C21.1"
"2626","miR-19a-3p","RP1-178F10.3"
"2627","miR-19a-3p","ZNF718"
"2628","miR-19a-3p","CTA-204B4.6"
"2629","miR-19a-3p","PRKCQ-AS1"
"2630","miR-19a-3p","CROCCP2"
"2631","miR-19a-3p","RP11-46C20.1"
"2632","miR-19a-3p","RP11-758M4.4"
"2633","miR-19a-3p","RP11-363G2.4"
"2634","miR-19a-3p","RP11-218M22.1"
"2635","miR-19a-3p","LINC00667"
"2636","miR-19a-3p","TM4SF19-AS1"
"2637","miR-19a-3p","CTD-2369P2.2"
"2638","miR-19a-3p","ZNF518A"
"2639","miR-19a-3p","RP11-418J17.1"
"2640","miR-19a-3p","FGD5-AS1"
"2641","miR-19a-3p","CTC-479C5.16"
"2642","miR-20a-5p","RP11-175K6.1"
"2643","miR-20a-5p","LINC00657"
"2644","miR-20a-5p","RP11-392M18.5"
"2645","miR-20a-5p","RP11-355O1.11"
"2646","miR-20a-5p","LINC00116"
"2647","miR-20a-5p","RP11-50E11.3"
"2648","miR-20a-5p","RP11-102F4.3"
"2649","miR-20a-5p","LINC00839"
"2650","miR-20a-5p","SNHG16"
"2651","miR-20a-5p","RP11-29G8.3"
"2652","miR-20a-5p","RP11-373L24.1"
"2653","miR-20a-5p","CT49"
"2654","miR-20a-5p","XIST"
"2655","miR-20a-5p","H19"
"2656","miR-20a-5p","MIR4720"
"2657","miR-20a-5p","AC084219.4"
"2658","miR-20a-5p","LINC00087"
"2659","miR-20a-5p","RP11-145M9.4"
"2660","miR-20a-5p","EPB41L4A-AS1"
"2661","miR-20a-5p","HOXA-AS2"
"2662","miR-20a-5p","RP11-139H15.1"
"2663","miR-20a-5p","ZNRD1-AS1"
"2664","miR-20a-5p","RP11-379K17.11"
"2665","miR-20a-5p","AC108142.1"
"2666","miR-20a-5p","RP11-31E23.1"
"2667","miR-20a-5p","RP11-657O9.1"
"2668","miR-20a-5p","KB-1732A1.1"
"2669","miR-20a-5p","MAP3K14"
"2670","miR-20a-5p","COX10-AS1"
"2671","miR-20a-5p","RP11-315C6.3"
"2672","miR-20a-5p","C11orf95"
"2673","miR-20a-5p","AP000265.1"
"2674","miR-20a-5p","RP11-615I2.7"
"2675","miR-20a-5p","LINC00610"
"2676","miR-20a-5p","RP11-361F15.2"
"2677","miR-20a-5p","CTD-2162K18.5"
"2678","miR-20a-5p","LINC00338"
"2679","miR-20a-5p","AC105760.2"
"2680","miR-20a-5p","CTC-444N24.11"
"2681","miR-20a-5p","RP5-1024G6.5"
"2682","miR-20a-5p","RP11-363E7.4"
"2683","miR-20a-5p","RP11-226L15.5"
"2684","miR-20a-5p","hsa-mir-6080"
"2685","miR-20a-5p","RP11-701H24.2"
"2686","miR-20a-5p","AC005083.1"
"2687","miR-20a-5p","GS1-358P8.4"
"2688","miR-20a-5p","AC007040.7"
"2689","miR-20a-5p","RP11-220I1.1"
"2690","miR-20a-5p","RP11-44F14.11"
"2691","miR-20a-5p","CTB-89H12.4"
"2692","miR-20a-5p","SCAMP1"
"2693","miR-20a-5p","HOXD-AS1"
"2694","miR-20a-5p","HOTAIR"
"2695","miR-20a-5p","RP5-1024G6.8"
"2696","miR-20a-5p","ZNF718"
"2697","miR-20a-5p","CTA-204B4.6"
"2698","miR-20a-5p","PVT1"
"2699","miR-20a-5p","RP11-973H7.2"
"2700","miR-20a-5p","HCG18"
"2701","miR-20a-5p","RP11-429D19.1"
"2702","miR-20a-5p","RP11-399O19.8"
"2703","miR-20a-5p","RP4-773N10.5"
"2704","miR-20a-5p","RP11-509J21.3"
"2705","miR-20a-5p","CTC-281B15.1"
"2706","miR-20a-5p","MAGI1-IT1"
"2707","miR-20a-5p","HCP5"
"2708","miR-20a-5p","RP13-638C3.2"
"2709","miR-20a-5p","MALAT1"
"2710","miR-20a-5p","RP11-267N12.3"
"2711","miR-20a-5p","RP5-1172N10.3"
"2712","miR-20a-5p","RP1-184J9.2"
"2713","miR-20a-5p","ZNF518A"
"2714","miR-20a-5p","FGD5-AS1"
"2715","miR-20a-5p","CTD-2377D24.6"
"2716","miR-19b-3p","RP11-290D2.4"
"2717","miR-19b-3p","RP11-355O1.11"
"2718","miR-19b-3p","LINC00342"
"2719","miR-19b-3p","RP11-399K21.11"
"2720","miR-19b-3p","RP11-588K22.2"
"2721","miR-19b-3p","AL589743.1"
"2722","miR-19b-3p","LINC00839"
"2723","miR-19b-3p","RP11-412D9.4"
"2724","miR-19b-3p","RP11-170L3.8"
"2725","miR-19b-3p","RP11-690D19.3"
"2726","miR-19b-3p","XIST"
"2727","miR-19b-3p","H19"
"2728","miR-19b-3p","AC079767.4"
"2729","miR-19b-3p","AP001065.15"
"2730","miR-19b-3p","LINC00094"
"2731","miR-19b-3p","MAL2"
"2732","miR-19b-3p","SLC26A4-AS1"
"2733","miR-19b-3p","RP11-139H15.1"
"2734","miR-19b-3p","ZNRD1-AS1"
"2735","miR-19b-3p","RP11-197P3.5"
"2736","miR-19b-3p","MAP3K14"
"2737","miR-19b-3p","RP3-523K23.2"
"2738","miR-19b-3p","KCNQ1OT1"
"2739","miR-19b-3p","JRK"
"2740","miR-19b-3p","LINC00338"
"2741","miR-19b-3p","AC007038.7"
"2742","miR-19b-3p","RP11-115C21.2"
"2743","miR-19b-3p","RP11-363E7.4"
"2744","miR-19b-3p","CTB-92J24.2"
"2745","miR-19b-3p","AC005307.3"
"2746","miR-19b-3p","RP11-206L10.11"
"2747","miR-19b-3p","RP11-84C13.1"
"2748","miR-19b-3p","AC135048.13"
"2749","miR-19b-3p","CTB-50L17.7"
"2750","miR-19b-3p","XXbac-B461K10.4"
"2751","miR-19b-3p","LINC00339"
"2752","miR-19b-3p","MCM3AP-AS1"
"2753","miR-19b-3p","AC006445.8"
"2754","miR-19b-3p","RP11-429J17.6"
"2755","miR-19b-3p","CTB-89H12.4"
"2756","miR-19b-3p","LINC00313"
"2757","miR-19b-3p","SEC22B"
"2758","miR-19b-3p","RP11-73M18.8"
"2759","miR-19b-3p","HOXA-AS4"
"2760","miR-19b-3p","HOXD-AS1"
"2761","miR-19b-3p","HOTAIR"
"2762","miR-19b-3p","RP11-819C21.1"
"2763","miR-19b-3p","RP1-178F10.3"
"2764","miR-19b-3p","ZNF718"
"2765","miR-19b-3p","CTA-204B4.6"
"2766","miR-19b-3p","PRKCQ-AS1"
"2767","miR-19b-3p","CROCCP2"
"2768","miR-19b-3p","RP11-46C20.1"
"2769","miR-19b-3p","RP11-758M4.4"
"2770","miR-19b-3p","RP11-363G2.4"
"2771","miR-19b-3p","RP11-218M22.1"
"2772","miR-19b-3p","LINC00667"
"2773","miR-19b-3p","TM4SF19-AS1"
"2774","miR-19b-3p","CTD-2369P2.2"
"2775","miR-19b-3p","ZNF518A"
"2776","miR-19b-3p","RP11-418J17.1"
"2777","miR-19b-3p","FGD5-AS1"
"2778","miR-19b-3p","CTC-479C5.16"
"2779","miR-92a-3p","AC034220.3"
"2780","miR-92a-3p","AC074117.10"
"2781","miR-92a-3p","LINC00657"
"2782","miR-92a-3p","OIP5-AS1"
"2783","miR-92a-3p","RP11-815I9.4"
"2784","miR-92a-3p","XIST"
"2785","miR-92a-3p","SNHG14"
"2786","miR-92a-3p","RP11-98I9.4"
"2787","miR-92a-3p","RP3-508I15.9"
"2788","miR-92a-3p","RP3-523K23.2"
"2789","miR-92a-3p","RP3-341D10.4"
"2790","miR-92a-3p","RP11-449D8.1"
"2791","miR-92a-3p","RP11-65F13.2"
"2792","miR-92a-3p","AC005307.3"
"2793","miR-92a-3p","RP11-206L10.11"
"2794","miR-92a-3p","TBX5-AS1"
"2795","miR-92a-3p","SNHG5"
"2796","miR-92a-3p","PITPNA-AS1"
"2797","miR-92a-3p","DAPK1-IT1"
"2798","miR-92a-3p","RP4-714D9.5"
"2799","miR-92a-3p","SCAMP1"
"2800","miR-92a-3p","RP3-368A4.6"
"2801","miR-92a-3p","AC093627.10"
"2802","miR-92a-3p","AC007228.9"
"2803","miR-92a-3p","RP11-492E3.1"
"2804","miR-92a-3p","RP11-234O6.2"
"2805","miR-92a-3p","RP1-5O6.6"
"2806","miR-92a-3p","AC005943.5"
"2807","miR-92a-3p","RP11-473I1.10"
"2808","miR-92a-3p","RNU4ATAC"
"2809","miR-92a-3p","RP11-46C20.1"
"2810","miR-92a-3p","MALAT1"
"2811","miR-92a-3p","NEFL"
"2812","miR-4306","POLDIP2"
"2813","miR-4306","RP11-94L15.2"
"2814","miR-4306","ZNF674-AS1"
"2815","miR-4306","FOXD2-AS1"
"2816","miR-4306","RP11-373L24.1"
"2817","miR-4306","RP11-67A1.2"
"2818","miR-4306","XIST"
"2819","miR-4306","AC084219.4"
"2820","miR-4306","KDM4A-AS1"
"2821","miR-4306","MAPKAPK5-AS1"
"2822","miR-4306","RP11-379K17.4"
"2823","miR-4306","LINC00599"
"2824","miR-4306","AC108142.1"
"2825","miR-4306","RP11-393M11.2"
"2826","miR-4306","RP11-159D12.2"
"2827","miR-4306","SCGB1B2P"
"2828","miR-4306","CTC-503J8.6"
"2829","miR-4306","RP11-473I1.9"
"2830","miR-4306","RP11-96D1.10"
"2831","miR-4306","RP4-806M20.3"
"2832","miR-4306","SNORD3B-1"
"2833","miR-4306","RP11-361F15.2"
"2834","miR-4306","AC005082.12"
"2835","miR-4306","LINC00638"
"2836","miR-4306","RP11-226L15.5"
"2837","miR-4306","RP11-698N11.4"
"2838","miR-4306","XXbac-B461K10.4"
"2839","miR-4306","RP4-694B14.5"
"2840","miR-4306","AP001046.5"
"2841","miR-4306","RP11-160E2.6"
"2842","miR-4306","RP4-671G15.3"
"2843","miR-4306","RP3-368A4.5"
"2844","miR-4306","RP11-436H22.1"
"2845","miR-4306","SNORD3B-2"
"2846","miR-4306","CTB-25J19.9"
"2847","miR-4306","CTC-497E21.4"
"2848","miR-4306","RP11-119F19.2"
"2849","miR-4306","HCG18"
"2850","miR-4306","SNORD3A"
"2851","miR-4306","SETD5-AS1"
"2852","miR-4306","SNORD3C"
"2853","miR-4306","MALAT1"
"2854","miR-4306","NEFL"
"2855","miR-4306","ASB16-AS1"
"2856","miR-208a-3p","RP1-283E3.8"
"2857","miR-208a-3p","RP11-508N12.4"
"2858","miR-208a-3p","RP11-206L10.11"
"2859","miR-208a-3p","HOXA11-AS"
"2860","miR-208a-3p","RP11-977G19.5"
"2861","miR-208a-3p","CROCCP2"
"2862","miR-208b-3p","RP1-283E3.8"
"2863","miR-208b-3p","RP11-508N12.4"
"2864","miR-208b-3p","RP11-206L10.11"
"2865","miR-208b-3p","HOXA11-AS"
"2866","miR-208b-3p","RP11-977G19.5"
"2867","miR-208b-3p","CROCCP2"
"2868","miR-342-3p","XIST"
"2869","miR-342-3p","RP13-507I23.1"
"2870","miR-342-3p","RP11-467L20.9"
"2871","miR-342-3p","RP11-552M11.4"
"2872","miR-342-3p","DCP1A"
"2873","miR-342-3p","LINC00338"
"2874","miR-342-3p","NEAT1"
"2875","miR-342-3p","ERVK3-1"
"2876","miR-342-3p","RP11-21N3.1"
"2877","miR-342-3p","CTB-89H12.4"
"2878","miR-342-3p","LINC00313"
"2879","miR-342-3p","RP6-24A23.7"
"2880","miR-342-3p","SNHG7"
"2881","miR-342-3p","SCARNA2"
"2882","miR-342-3p","CTC-281B15.1"
"2883","miR-342-3p","CWC15"
"2884","miR-431-5p","FBXL19-AS1"
"2885","miR-431-5p","RP11-299M14.2"
"2886","miR-431-5p","RP11-16B13.1"
"2887","miR-431-5p","XXbac-B461K10.4"
"2888","miR-431-5p","RP11-277L2.2"
"2889","miR-431-5p","SLC37A4"
"2890","miR-431-5p","MIR3184"
"2891","miR-431-5p","DHRS4-AS1"
"2892","miR-431-5p","CTA-204B4.6"
"2893","miR-431-5p","RP11-347I19.3"
"2894","miR-431-5p","XXbac-B444P24.8"
"2895","miR-433-3p","LINC00657"
"2896","miR-433-3p","CTBP1-AS1"
"2897","miR-433-3p","RP11-902B17.1"
"2898","miR-433-3p","XIST"
"2899","miR-433-3p","AC006262.5"
"2900","miR-433-3p","AC079767.2"
"2901","miR-433-3p","SNHG14"
"2902","miR-433-3p","ZNF833P"
"2903","miR-433-3p","GAS5"
"2904","miR-433-3p","RP11-361F15.2"
"2905","miR-433-3p","NEAT1"
"2906","miR-433-3p","AC069277.2"
"2907","miR-433-3p","PTCHD3P1"
"2908","miR-433-3p","SCAMP1"
"2909","miR-433-3p","RP3-323N1.2"
"2910","miR-433-3p","RP11-497H16.9"
"2911","miR-433-3p","RP1-184J9.2"
"2912","miR-433-3p","RP11-108M21.1"
"2913","miR-127-3p","MLLT4-AS1"
"2914","miR-136-5p","RP11-258C19.5"
"2915","miR-136-5p","RP11-303E16.2"
"2916","miR-136-5p","LINC00657"
"2917","miR-136-5p","CECR7"
"2918","miR-136-5p","AGBL4-IT1"
"2919","miR-136-5p","CTD-2116N17.1"
"2920","miR-136-5p","ZNF761"
"2921","miR-136-5p","XIST"
"2922","miR-136-5p","MIR4720"
"2923","miR-136-5p","SNHG14"
"2924","miR-136-5p","RP1-272J12.1"
"2925","miR-136-5p","GAS5"
"2926","miR-136-5p","SPON1"
"2927","miR-136-5p","DCP1A"
"2928","miR-136-5p","NAPA-AS1"
"2929","miR-136-5p","CTC-444N24.11"
"2930","miR-136-5p","CTC-273B12.8"
"2931","miR-136-5p","RP11-65F13.2"
"2932","miR-136-5p","RP11-54O7.1"
"2933","miR-136-5p","RP4-564F22.2"
"2934","miR-136-5p","SNORD57"
"2935","miR-136-5p","CRNDE"
"2936","miR-136-5p","CTC-479C5.17"
"2937","miR-136-5p","AC068491.1"
"2938","miR-136-5p","CTA-204B4.6"
"2939","miR-136-5p","RP11-325F22.3"
"2940","miR-136-5p","RP11-277P12.20"
"2941","miR-136-5p","AC003104.1"
"2942","miR-136-5p","RP4-773N10.5"
"2943","miR-136-5p","EXTL3-AS1"
"2944","miR-136-5p","ZNF518A"
"2945","miR-370-3p","PRR7-AS1"
"2946","miR-370-3p","RP11-1149O23.3"
"2947","miR-370-3p","HNRNPU-AS1"
"2948","miR-370-3p","XIST"
"2949","miR-370-3p","H19"
"2950","miR-370-3p","SENP3-EIF4A1"
"2951","miR-370-3p","CTC-228N24.3"
"2952","miR-370-3p","RP11-400F19.6"
"2953","miR-370-3p","LINC00094"
"2954","miR-370-3p","CTD-3185P2.1"
"2955","miR-370-3p","RP11-611D20.2"
"2956","miR-370-3p","MAP3K14"
"2957","miR-370-3p","AJ271736.10"
"2958","miR-370-3p","RP3-508I15.9"
"2959","miR-370-3p","TUG1"
"2960","miR-370-3p","RP11-96D1.10"
"2961","miR-370-3p","AC084082.3"
"2962","miR-370-3p","AC007040.11"
"2963","miR-370-3p","KCNQ1OT1"
"2964","miR-370-3p","LINC00641"
"2965","miR-370-3p","JRK"
"2966","miR-370-3p","NEAT1"
"2967","miR-370-3p","RP11-126O1.5"
"2968","miR-370-3p","CTC-273B12.8"
"2969","miR-370-3p","RP11-693J15.5"
"2971","miR-370-3p","PTOV1-AS1"
"2972","miR-370-3p","RP11-54O7.2"
"2973","miR-370-3p","RP11-27I1.2"
"2974","miR-370-3p","AC016747.3"
"2975","miR-370-3p","XXbac-B461K10.4"
"2976","miR-370-3p","RP11-54O7.1"
"2977","miR-370-3p","RP4-564F22.2"
"2978","miR-370-3p","Z84812.4"
"2979","miR-370-3p","SPPL2B"
"2980","miR-370-3p","TTN-AS1"
"2981","miR-370-3p","RP11-73M18.8"
"2982","miR-370-3p","RP11-140H17.1"
"2983","miR-370-3p","FAM201A"
"2984","miR-370-3p","RP11-492E3.1"
"2985","miR-370-3p","RP11-566E18.3"
"2986","miR-370-3p","CTA-204B4.6"
"2987","miR-370-3p","CTC-444N24.8"
"2988","miR-370-3p","RP11-66N24.4"
"2989","miR-370-3p","HCG18"
"2990","miR-370-3p","RP11-16E18.3"
"2991","miR-370-3p","RP11-186B7.4"
"2992","miR-370-3p","MALAT1"
"2993","miR-370-3p","SSPO"
"2994","miR-370-3p","ASB16-AS1"
"2995","miR-370-3p","FOXN3-AS1"
"2996","miR-379-5p","RP11-37B2.1"
"2997","miR-379-5p","XIST"
"2998","miR-379-5p","DCP1A"
"2999","miR-379-5p","CTC-444N24.11"
"3000","miR-379-5p","NEAT1"
"3001","miR-379-5p","RP11-701H24.2"
"3002","miR-379-5p","SCARNA9"
"3003","miR-379-5p","LINC00665"
"3004","miR-379-5p","RP5-1024G6.8"
"3005","miR-379-5p","LA16c-306E5.2"
