"","miRNA","lncRNA"
"1","miR-200b-3p","CTD-2630F21.1"
"2","miR-200b-3p","OIP5-AS1"
"3","miR-200b-3p","XIST"
"4","miR-200b-3p","CWC15"
"5","miR-200b-3p","SCAMP1"
"6","miR-200b-3p","RP11-145M9.4"
"7","miR-200b-3p","MALAT1"
"8","miR-200b-3p","CTD-3185P2.1"
"9","miR-200b-3p","LINC00667"
"10","miR-200b-3p","PPP1R9B"
"11","miR-200b-3p","RP6-24A23.7"
"12","miR-200b-3p","ZNF518A"
"13","miR-200a-3p","LA16c-306E5.2"
"14","miR-200a-3p","OIP5-AS1"
"15","miR-200a-3p","RP11-13N13.2"
"16","miR-200a-3p","XIST"
"17","miR-200a-3p","MALAT1"
"18","miR-200a-3p","TP73-AS1"
"19","miR-200a-3p","SNHG15"
"20","miR-429","CTD-2630F21.1"
"21","miR-429","OIP5-AS1"
"22","miR-429","XIST"
"23","miR-429","SCAMP1"
"24","miR-429","CWC15"
"25","miR-429","RP11-145M9.4"
"26","miR-429","MALAT1"
"27","miR-429","CTD-3185P2.1"
"28","miR-429","LINC00667"
"29","miR-429","PPP1R9B"
"30","miR-429","RP6-24A23.7"
"31","miR-429","ZNF518A"
"32","miR-34a-5p","HCG18"
"33","miR-34a-5p","CASP8AP2"
"34","miR-34a-5p","C11orf95"
"35","miR-34a-5p","SNHG7"
"36","miR-34a-5p","XIST"
"37","miR-34a-5p","CTC-487M23.5"
"38","miR-34a-5p","CTD-3185P2.1"
"39","miR-34a-5p","LINC00667"
"40","miR-34a-5p","ERVK3-1"
"41","miR-34a-5p","RP1-5O6.6"
"42","miR-378f","OIP5-AS1"
"43","miR-378f","FBXL19-AS1"
"44","miR-378f","MALAT1"
"45","miR-378f","RP4-622L5.2"
"46","miR-30e-5p","CTA-204B4.6"
"47","miR-30e-5p","RP11-38P22.2"
"48","miR-30e-5p","DLEU2"
"49","miR-30e-5p","RP11-311C24.1"
"50","miR-30e-5p","OIP5-AS1"
"51","miR-30e-5p","RP11-158I13.2"
"52","miR-30e-5p","RP4-773N10.5"
"53","miR-30e-5p","CTD-2116N17.1"
"54","miR-30e-5p","CTB-89H12.4"
"55","miR-30e-5p","XIST"
"56","miR-30e-5p","RP11-342K6.1"
"57","miR-30e-5p","AC096772.6"
"58","miR-30e-5p","SCAMP1"
"59","miR-30e-5p","DCP1A"
"60","miR-30e-5p","EPB41L4A-AS1"
"61","miR-30e-5p","MALAT1"
"62","miR-30e-5p","NEFL"
"63","miR-30e-5p","RP6-24A23.7"
"64","miR-30e-5p","ZNF518A"
"65","miR-30e-5p","RP11-618G20.1"
"66","miR-30e-5p","AC141846.4"
"67","miR-30e-5p","RP11-16E12.2"
"68","miR-30c-5p","CTA-204B4.6"
"69","miR-30c-5p","RP11-38P22.2"
"70","miR-30c-5p","DLEU2"
"71","miR-30c-5p","RP11-311C24.1"
"72","miR-30c-5p","OIP5-AS1"
"73","miR-30c-5p","RP11-373L24.1"
"74","miR-30c-5p","RP11-158I13.2"
"75","miR-30c-5p","RP4-773N10.5"
"76","miR-30c-5p","CTD-2116N17.1"
"77","miR-30c-5p","CTB-89H12.4"
"78","miR-30c-5p","XIST"
"79","miR-30c-5p","RP11-342K6.1"
"80","miR-30c-5p","AC096772.6"
"81","miR-30c-5p","SCAMP1"
"82","miR-30c-5p","DCP1A"
"83","miR-30c-5p","EPB41L4A-AS1"
"84","miR-30c-5p","MALAT1"
"85","miR-30c-5p","NEFL"
"86","miR-30c-5p","RP6-24A23.7"
"87","miR-30c-5p","ZNF518A"
"88","miR-30c-5p","RP11-618G20.1"
"89","miR-30c-5p","AC141846.4"
"90","miR-30c-5p","RP11-16E12.2"
"91","miR-761","AC002331.1"
"92","miR-761","LINC00339"
"93","miR-761","AC096579.7"
"94","miR-761","XIST"
"95","miR-761","NUTM2A-AS1"
"96","miR-761","SEMA3B"
"97","miR-761","EPB41L4A-AS1"
"98","miR-761","RP11-379K17.4"
"99","miR-761","ZNRD1-AS1"
"100","miR-761","RP1-5O6.6"
"101","miR-761","RP11-773D16.1"
"102","miR-761","RP4-773N10.5"
"103","miR-761","AC113189.5"
"104","miR-761","RP11-467L20.9"
"105","miR-761","AC018766.4"
"106","miR-101-3p","RP11-94L15.2"
"107","miR-101-3p","RP11-220I1.1"
"108","miR-101-3p","XIST"
"109","miR-101-3p","SNHG1"
"110","miR-101-3p","RP11-1134I14.8"
"111","miR-101-3p","FAM201A"
"112","miR-101-3p","RP11-498C9.15"
"113","miR-101-3p","CTB-25J19.9"
"114","miR-101-3p","LL22NC03-N27C7.1"
"115","miR-101-3p","RP11-361F15.2"
"116","miR-101-3p","MALAT1"
"117","miR-101-3p","RP11-216F19.2"
"118","miR-101-3p","ZNF518A"
"119","miR-101-3p","SNHG6"
"120","miR-101-3p","hsa-mir-142"
"121","miR-186-5p","HNRNPU-AS1"
"122","miR-186-5p","RP5-1180C10.2"
"123","miR-186-5p","RP11-373L24.1"
"124","miR-186-5p","SNHG3"
"125","miR-186-5p","RP11-220I1.1"
"126","miR-186-5p","RP11-815I9.4"
"127","miR-186-5p","CTB-89H12.4"
"128","miR-186-5p","XIST"
"129","miR-186-5p","SCAMP1"
"130","miR-186-5p","RP6-24A23.7"
"131","miR-186-5p","RP11-379K17.11"
"132","miR-186-5p","C11orf95"
"133","miR-186-5p","RP1-239B22.5"
"134","miR-186-5p","LINC00662"
"135","miR-186-5p","SNHG7"
"136","miR-186-5p","RP11-218M22.1"
"137","miR-186-5p","DCP1A"
"138","miR-137","OIP5-AS1"
"139","miR-137","XIST"
"140","miR-137","DAPK1-IT1"
"141","miR-137","SCAMP1"
"142","miR-137","RP11-498C9.15"
"143","miR-137","LA16c-306E5.2"
"144","miR-137","FGD5-AS1"
"145","miR-197-3p","SPPL2B"
"146","miR-197-3p","XIST"
"147","miR-197-3p","SCAMP1"
"148","miR-197-3p","C17orf76-AS1"
"149","miR-197-3p","RP6-24A23.7"
"150","miR-197-3p","TUG1"
"151","miR-197-3p","MALAT1"
"152","miR-197-3p","CTC-444N24.11"
"153","miR-320b","hsa-mir-6080"
"154","miR-320b","DYX1C1-CCPG1"
"155","miR-320b","OIP5-AS1"
"156","miR-320b","SNHG12"
"157","miR-320b","XIST"
"158","miR-320b","CTA-204B4.6"
"159","miR-320b","HCG18"
"160","miR-320b","AC093323.3"
"161","miR-320b","DCP1A"
"162","miR-320b","MALAT1"
"163","miR-320b","NEAT1"
"164","miR-320b","FGD5-AS1"
"165","miR-320b","hsa-mir-146a"
"166","miR-3118","hsa-mir-212"
"167","miR-3118","RP11-498C9.15"
"168","miR-3118","PINK1-AS"
"169","miR-3118","C11orf95"
"170","miR-3118","RAMP2-AS1"
"171","miR-3118","hsa-mir-142"
"172","miR-190b","SNHG16"
"173","miR-190b","XIST"
"174","miR-190b","MIR4720"
"175","miR-190b","AC084219.4"
"176","miR-190b","LINC00662"
"177","miR-190b","RP11-227D2.3"
"178","miR-190b","UBXN8"
"179","miR-92b-3p","AC005307.3"
"180","miR-92b-3p","RP11-206L10.11"
"181","miR-92b-3p","LINC00657"
"182","miR-92b-3p","OIP5-AS1"
"183","miR-92b-3p","SNHG5"
"184","miR-92b-3p","PITPNA-AS1"
"185","miR-92b-3p","XIST"
"186","miR-92b-3p","DAPK1-IT1"
"187","miR-92b-3p","SCAMP1"
"188","miR-92b-3p","AC007228.9"
"189","miR-92b-3p","RP1-5O6.6"
"190","miR-92b-3p","AC005943.5"
"191","miR-92b-3p","RNU4ATAC"
